0.54,-3.93,9.07
0.57,-3.81,9.15
0.59,-3.64,9.21
0.58,-3.51,9.34
0.63,-3.32,9.38
0.59,-3.21,9.43
0.58,-3.10,9.47
0.59,-2.93,9.54
0.58,-2.82,9.62
0.60,-2.72,9.65
0.62,-2.51,9.72
0.62,-2.34,9.78
0.64,-2.23,9.84
0.63,-2.03,9.92
0.67,-1.93,9.93
0.63,-1.81,9.92
0.61,-1.63,9.95
0.67,-1.48,9.97
0.64,-1.27,10.13
0.61,-1.19,10.13
0.66,-0.99,10.12
0.63,-0.83,10.13
0.70,-0.66,10.15
0.64,-0.50,10.19
0.63,-0.39,10.16
0.66,-0.23,10.23
0.67,-0.08,10.27
0.66,0.06,10.26
0.62,0.23,10.28
0.67,0.46,10.26
0.70,0.50,10.31
0.70,0.71,10.27
0.67,0.69,10.29
0.73,0.68,10.34
0.69,0.71,10.28
0.67,0.66,10.31
0.68,0.67,10.28
0.64,0.68,10.30
0.71,0.69,10.31
0.63,0.70,10.34
0.67,0.69,10.32
0.64,0.69,10.33
0.71,0.68,10.29
0.69,0.66,10.29
0.70,0.67,10.31
0.63,0.67,10.30
0.68,0.66,10.29
0.73,0.68,10.32
0.69,0.65,10.33
0.69,0.71,10.33
0.67,0.77,10.31
0.65,0.68,10.30
0.65,0.69,10.35
0.68,0.71,10.28
0.65,0.67,10.34
0.76,0.68,10.32
0.68,0.64,10.29
0.67,0.68,10.29
0.65,0.71,10.30
0.66,0.68,10.31
0.70,0.67,10.30
0.56,0.66,10.30
0.42,0.68,10.26
0.22,0.65,10.29
0.04,0.64,10.30
-0.09,0.68,10.29
-0.25,0.71,10.21
-0.37,0.62,10.21
-0.50,0.69,10.22
-0.67,0.68,10.18
-0.90,0.66,10.17
-1.03,0.61,10.10
-1.19,0.60,10.08
-1.39,0.69,10.07
-1.47,0.61,9.99
-1.56,0.62,9.96
-1.69,0.57,9.92
-1.89,0.60,9.85
-2.11,0.64,9.82
-2.20,0.64,9.85
-2.38,0.62,9.78
-2.46,0.65,9.73
-2.69,0.66,9.65
-2.79,0.61,9.63
-2.95,0.59,9.53
-3.10,0.63,9.46
-3.21,0.61,9.44
-3.35,0.58,9.35
-3.50,0.54,9.24
-3.67,0.56,9.25
-3.79,0.61,9.14
-3.92,0.55,9.07
-4.06,0.55,8.97
-4.20,0.56,8.93
-4.37,0.59,8.81
-4.49,0.55,8.79
-4.61,0.56,8.63
-4.71,0.58,8.58
-4.95,0.53,8.47
-5.02,0.59,8.38
-5.12,0.59,8.26
-5.26,0.54,8.24
-5.38,0.53,8.13
-5.48,0.55,8.01
-5.64,0.53,7.89
-5.73,0.49,7.79
-5.86,0.53,7.75
-5.96,0.49,7.60
-6.12,0.46,7.51
-6.19,0.52,7.42
-6.30,0.44,7.28
-6.43,0.50,7.18
-6.51,0.46,7.04
-6.63,0.42,6.99
-6.71,0.50,6.85
-6.79,0.46,6.71
-6.93,0.46,6.59
-7.01,0.46,6.47
-7.14,0.46,6.33
-7.31,0.47,6.20
-7.33,0.46,6.12
-7.42,0.48,5.96
-7.48,0.44,5.88
-7.64,0.45,5.71
-7.70,0.46,5.60
-7.75,0.47,5.46
-7.88,0.41,5.34
-7.94,0.45,5.15
-8.00,0.39,5.00
-8.05,0.43,4.89
-8.13,0.40,4.71
-8.23,0.43,4.64
-8.30,0.38,4.45
-8.39,0.43,4.37
-8.41,0.40,4.20
-8.47,0.41,4.08
-8.52,0.42,3.96
-8.63,0.37,3.79
-8.68,0.34,3.64
-8.66,0.42,3.55
-8.74,0.37,3.29
-8.86,0.34,3.15
-8.84,0.36,3.04
-8.96,0.35,2.93
-8.99,0.34,2.74
-9.01,0.34,2.57
-9.00,0.28,2.45
-9.07,0.32,2.26
-9.14,0.33,2.12
-9.17,0.31,1.99
-9.14,0.34,1.85
-9.18,0.35,1.63
-9.24,0.31,1.47
-9.28,0.31,1.37
-9.22,0.32,1.18
-9.31,0.33,1.07
-9.30,0.33,0.87
-9.30,0.34,0.80
-9.30,0.32,0.62
-9.32,0.35,0.45
-9.30,0.28,0.29
-9.38,0.30,0.13
-9.26,0.31,0.01
-9.31,0.26,-0.19
-9.30,0.27,-0.30
-9.27,0.26,-0.46
-9.32,0.29,-0.58
-9.26,0.33,-0.79
-9.28,0.26,-1.00
-9.24,0.30,-1.09
-9.22,0.26,-1.23
-9.19,0.26,-1.41
-9.16,0.23,-1.60
-9.11,0.33,-1.71
-9.09,0.28,-1.83
-9.12,0.27,-1.99
-9.02,0.26,-2.13
-9.07,0.25,-2.28
-9.01,0.22,-2.47
-8.94,0.19,-2.60
-8.89,0.25,-2.75
-8.87,0.19,-2.91
-8.82,0.22,-3.01
-8.77,0.24,-3.16
-8.69,0.28,-3.24
-8.71,0.19,-3.44
-8.58,0.27,-3.56
-8.54,0.29,-3.75
-8.47,0.26,-3.83
-8.37,0.24,-4.06
-8.33,0.29,-4.13
-8.25,0.22,-4.28
-8.20,0.23,-4.40
-8.13,0.24,-4.49
-8.09,0.25,-4.70
-8.01,0.25,-4.80
-7.89,0.27,-4.92
-7.87,0.27,-5.04
-7.73,0.25,-5.19
-7.64,0.24,-5.35
-7.62,0.23,-5.40
-7.47,0.23,-5.60
-7.38,0.18,-5.63
-7.25,0.21,-5.83
-7.21,0.21,-5.89
-7.09,0.23,-5.99
-7.08,0.21,-6.12
-6.95,0.19,-6.26
-6.84,0.24,-6.38
-6.64,0.25,-6.48
-6.51,0.23,-6.58
-6.45,0.19,-6.72
-6.40,0.25,-6.79
-6.24,0.23,-6.89
-6.12,0.26,-7.06
-6.00,0.17,-7.10
-5.95,0.17,-7.24
-5.82,0.18,-7.24
-5.67,0.23,-7.41
-5.56,0.23,-7.47
-5.38,0.20,-7.58
-5.31,0.21,-7.67
-5.17,0.18,-7.70
-5.04,0.25,-7.81
-4.93,0.21,-7.89
-4.79,0.25,-7.93
-4.64,0.24,-8.07
-4.51,0.21,-8.12
-4.40,0.18,-8.17
-4.27,0.24,-8.30
-4.15,0.19,-8.37
-4.05,0.25,-8.41
-3.88,0.22,-8.49
-3.72,0.24,-8.54
-3.62,0.23,-8.62
-3.43,0.21,-8.65
-3.29,0.19,-8.69
-3.17,0.24,-8.73
-2.99,0.20,-8.83
-2.92,0.25,-8.88
-2.68,0.27,-8.96
-2.60,0.23,-8.98
-2.46,0.29,-9.07
-2.29,0.27,-9.00
-2.17,0.20,-9.11
-1.98,0.26,-9.14
-1.82,0.27,-9.14
-1.73,0.29,-9.16
-1.50,0.27,-9.16
-1.41,0.28,-9.17
-1.21,0.27,-9.16
-1.11,0.24,-9.26
-0.90,0.27,-9.24
-0.80,0.23,-9.31
-0.64,0.28,-9.32
-0.49,0.26,-9.31
-0.32,0.28,-9.32
-0.14,0.31,-9.31
0.00,0.27,-9.27
0.11,0.28,-9.35
0.32,0.32,-9.31
0.44,0.28,-9.31
0.59,0.36,-9.29
0.77,0.30,-9.31
0.97,0.27,-9.29
1.08,0.31,-9.28
1.18,0.33,-9.22
1.42,0.25,-9.26
1.56,0.34,-9.25
1.67,0.26,-9.17
1.84,0.27,-9.15
2.00,0.29,-9.16
2.07,0.30,-9.08
2.32,0.35,-9.05
2.46,0.35,-9.02
2.56,0.34,-9.00
2.73,0.39,-8.94
2.85,0.37,-8.91
3.01,0.30,-8.82
3.18,0.26,-8.84
3.36,0.36,-8.76
3.48,0.35,-8.72
3.64,0.40,-8.65
3.77,0.38,-8.63
3.93,0.38,-8.53
4.08,0.39,-8.54
4.22,0.37,-8.40
4.31,0.40,-8.36
4.52,0.40,-8.29
4.63,0.40,-8.21
4.79,0.38,-8.14
4.86,0.41,-8.07
5.03,0.37,-8.02
5.21,0.41,-7.94
5.28,0.43,-7.86
5.46,0.42,-7.80
5.55,0.46,-7.65
5.70,0.41,-7.57
5.86,0.43,-7.53
5.96,0.46,-7.42
6.12,0.50,-7.33
6.22,0.47,-7.25
6.38,0.43,-7.17
6.47,0.46,-6.99
6.60,0.46,-6.92
6.73,0.44,-6.87
6.85,0.47,-6.79
6.94,0.48,-6.62
7.06,0.43,-6.50
7.19,0.49,-6.45
7.29,0.47,-6.29
7.42,0.56,-6.23
7.50,0.53,-6.10
7.56,0.47,-5.90
7.74,0.50,-5.87
7.82,0.51,-5.74
7.95,0.51,-5.61
8.02,0.52,-5.45
8.15,0.52,-5.36
8.29,0.51,-5.23
8.35,0.61,-5.07
8.44,0.61,-5.05
8.49,0.57,-4.87
8.56,0.56,-4.74
8.64,0.49,-4.60
8.75,0.54,-4.46
8.86,0.59,-4.36
8.95,0.57,-4.23
8.97,0.59,-4.10
9.10,0.55,-3.95
9.09,0.53,-3.79
9.22,0.53,-3.68
9.28,0.58,-3.51
9.27,0.54,-3.39
9.41,0.60,-3.19
9.52,0.57,-3.07
9.56,0.58,-2.95
9.58,0.57,-2.77
9.68,0.58,-2.66
9.68,0.63,-2.48
9.79,0.61,-2.41
9.78,0.62,-2.19
9.87,0.63,-2.02
9.88,0.63,-1.90
9.95,0.63,-1.73
9.97,0.63,-1.65
10.00,0.66,-1.46
10.03,0.65,-1.31
10.10,0.61,-1.18
10.10,0.64,-1.02
10.18,0.65,-0.79
10.20,0.66,-0.70
10.16,0.59,-0.59
10.27,0.62,-0.39
10.21,0.60,-0.24
10.25,0.64,-0.08
10.25,0.70,0.08
10.32,0.68,0.22
10.32,0.70,0.35
10.32,0.65,0.53
10.28,0.73,0.70
10.28,0.64,0.82
10.31,0.71,1.00
10.32,0.64,1.17
10.27,0.71,1.34
10.27,0.70,1.48
10.27,0.75,1.59
10.31,0.72,1.80
10.19,0.66,1.88
10.23,0.71,2.06
10.20,0.70,2.19
10.21,0.75,2.38
10.17,0.73,2.47
10.14,0.72,2.67
10.10,0.68,2.84
10.08,0.75,2.92
10.01,0.77,3.11
10.02,0.73,3.27
9.98,0.73,3.41
9.92,0.68,3.56
9.88,0.71,3.68
9.82,0.74,3.85
9.70,0.75,3.97
9.71,0.71,4.12
9.63,0.73,4.28
9.63,0.66,4.38
9.58,0.74,4.59
9.51,0.72,4.72
9.44,0.74,4.87
9.38,0.74,5.04
9.36,0.75,5.18
9.32,0.70,5.25
9.17,0.75,5.38
9.10,0.75,5.49
9.02,0.73,5.65
8.94,0.79,5.82
8.82,0.73,5.92
8.82,0.74,6.06
8.71,0.75,6.19
8.63,0.75,6.25
8.56,0.79,6.41
8.46,0.77,6.51
8.39,0.77,6.65
8.26,0.80,6.76
8.12,0.72,6.85
8.13,0.77,7.00
8.00,0.79,7.14
7.90,0.82,7.22
7.83,0.73,7.30
7.66,0.75,7.50
7.58,0.79,7.58
7.48,0.79,7.70
7.31,0.74,7.75
7.20,0.77,7.88
7.14,0.76,7.94
7.01,0.72,8.10
6.90,0.74,8.21
6.80,0.77,8.28
6.60,0.78,8.35
6.56,0.77,8.41
6.42,0.77,8.53
6.26,0.76,8.60
6.16,0.72,8.72
6.05,0.76,8.79
5.92,0.78,8.86
5.77,0.76,8.97
5.63,0.75,9.03
5.51,0.82,9.07
5.40,0.75,9.20
5.23,0.75,9.26
5.07,0.74,9.32
4.97,0.74,9.36
5.00,0.73,9.40
4.96,0.77,9.36
4.94,0.76,9.39
4.99,0.76,9.36
4.97,0.72,9.35
4.93,0.70,9.35
5.01,0.76,9.47
4.96,0.81,9.38
4.95,0.79,9.38
4.98,0.73,9.42
5.00,0.73,9.39
5.02,0.75,9.33
5.03,0.77,9.39
4.96,0.78,9.41
5.00,0.80,9.38
4.97,0.72,9.32
4.99,0.74,9.35
4.98,0.76,9.38
4.98,0.75,9.44
5.06,0.75,9.43
5.00,0.74,9.38
4.96,0.75,9.38
5.00,0.74,9.40
4.99,0.79,9.37
5.01,0.72,9.45
5.01,0.79,9.39
4.96,0.75,9.36
4.94,0.74,9.40
4.98,0.78,9.36
4.99,0.68,9.40
5.02,0.63,9.38
4.92,0.57,9.41
4.95,0.46,9.39
4.95,0.44,9.36
4.97,0.39,9.39
4.94,0.29,9.40
4.96,0.20,9.35
4.90,0.15,9.34
4.89,0.11,9.38
4.87,0.01,9.32
4.90,-0.09,9.36
4.85,-0.19,9.40
4.85,-0.15,9.37
4.82,-0.23,9.39
4.83,-0.33,9.37
4.73,-0.39,9.36
4.78,-0.51,9.37
4.79,-0.52,9.34
4.71,-0.61,9.35
4.68,-0.61,9.34
4.73,-0.72,9.37
4.66,-0.73,9.35
4.64,-0.85,9.31
4.62,-0.92,9.35
4.59,-1.01,9.39
4.53,-1.06,9.33
4.47,-1.10,9.38
4.46,-1.20,9.41
4.49,-1.26,9.35
4.47,-1.31,9.32
4.37,-1.34,9.35
4.37,-1.38,9.33
4.39,-1.42,9.33
4.33,-1.50,9.32
4.29,-1.54,9.34
4.23,-1.60,9.33
4.17,-1.70,9.32
4.11,-1.70,9.37
4.14,-1.76,9.32
4.13,-1.87,9.28
4.02,-1.93,9.32
3.95,-2.02,9.32
3.93,-2.06,9.34
3.91,-2.09,9.35
3.84,-2.14,9.32
3.83,-2.19,9.34
3.76,-2.19,9.33
3.70,-2.27,9.29
3.64,-2.33,9.33
3.61,-2.34,9.29
3.57,-2.41,9.28
3.47,-2.51,9.29
3.44,-2.57,9.33
3.44,-2.57,9.30
3.36,-2.61,9.30
3.30,-2.65,9.30
3.20,-2.67,9.28
3.18,-2.76,9.25
3.14,-2.79,9.28
3.10,-2.79,9.24
2.99,-2.90,9.24
2.99,-2.91,9.27
2.91,-2.88,9.29
2.84,-2.98,9.24
2.75,-3.01,9.28
2.74,-3.08,9.21
2.67,-3.09,9.25
2.60,-3.12,9.28
2.51,-3.11,9.25
2.51,-3.19,9.26
2.45,-3.18,9.22
2.38,-3.22,9.29
2.28,-3.27,9.25
2.27,-3.30,9.27
2.16,-3.34,9.25
2.15,-3.36,9.19
2.06,-3.33,9.27
1.95,-3.44,9.22
1.95,-3.38,9.25
1.83,-3.44,9.25
1.73,-3.47,9.23
1.71,-3.48,9.28
1.67,-3.52,9.24
1.57,-3.46,9.19
1.48,-3.56,9.27
1.46,-3.56,9.23
1.34,-3.56,9.26
1.30,-3.54,9.20
1.24,-3.63,9.21
1.23,-3.64,9.27
1.16,-3.56,9.23
1.06,-3.63,9.24
0.98,-3.64,9.22
0.92,-3.59,9.22
0.83,-3.63,9.24
0.75,-3.66,9.23
0.67,-3.64,9.17
0.70,-3.66,9.23
0.58,-3.60,9.24
0.58,-3.70,9.19
0.43,-3.68,9.18
0.40,-3.64,9.21
0.33,-3.62,9.24
0.26,-3.62,9.22
0.13,-3.61,9.22
0.12,-3.65,9.25
0.04,-3.59,9.17
-0.05,-3.63,9.22
-0.13,-3.62,9.18
-0.19,-3.57,9.19
-0.22,-3.61,9.16
-0.27,-3.58,9.17
-0.40,-3.54,9.19
-0.44,-3.55,9.21
-0.53,-3.53,9.16
-0.54,-3.51,9.18
-0.64,-3.44,9.22
-0.68,-3.49,9.23
-0.72,-3.44,9.24
-0.79,-3.47,9.19
-0.92,-3.48,9.20
-0.96,-3.41,9.22
-1.00,-3.40,9.14
-1.09,-3.36,9.22
-1.15,-3.35,9.20
-1.16,-3.30,9.19
-1.21,-3.27,9.18
-1.34,-3.25,9.22
-1.44,-3.21,9.19
-1.46,-3.18,9.19
-1.53,-3.16,9.16
-1.53,-3.12,9.23
-1.60,-3.09,9.22
-1.65,-2.99,9.18
-1.74,-3.05,9.20
-1.81,-3.01,9.20
-1.84,-2.91,9.16
-1.92,-2.93,9.14
-1.92,-2.87,9.21
-1.98,-2.84,9.17
-2.04,-2.77,9.18
-2.09,-2.76,9.16
-2.20,-2.71,9.20
-2.17,-2.66,9.19
-2.22,-2.63,9.20
-2.33,-2.57,9.20
-2.35,-2.58,9.22
-2.45,-2.47,9.13
-2.49,-2.46,9.15
-2.46,-2.35,9.18
-2.55,-2.39,9.18
-2.58,-2.29,9.23
-2.63,-2.28,9.19
-2.65,-2.18,9.25
-2.72,-2.12,9.15
-2.82,-2.03,9.21
-2.82,-2.01,9.22
-2.87,-2.05,9.17
-2.90,-1.94,9.17
-2.92,-1.90,9.21
-2.91,-1.84,9.15
-3.01,-1.79,9.20
-3.01,-1.71,9.16
-3.05,-1.68,9.18
-3.10,-1.61,9.13
-3.19,-1.54,9.19
-3.07,-1.54,9.14
-3.13,-1.38,9.16
-3.17,-1.37,9.19
-3.27,-1.34,9.17
-3.27,-1.23,9.15
-3.30,-1.15,9.14
-3.31,-1.12,9.21
-3.33,-1.06,9.15
-3.40,-1.02,9.18
-3.43,-0.98,9.15
-3.43,-0.94,9.20
-3.39,-0.77,9.20
-3.44,-0.78,9.18
-3.54,-0.68,9.23
-3.54,-0.60,9.15
-3.54,-0.52,9.20
-3.55,-0.48,9.19
-3.49,-0.40,9.19
-3.58,-0.30,9.20
-3.60,-0.27,9.18
-3.57,-0.20,9.20
-3.59,-0.09,9.24
-3.66,-0.05,9.24
-3.62,-0.04,9.21
-3.62,0.07,9.17
-3.66,0.10,9.23
-3.63,0.16,9.16
-3.64,0.23,9.19
-3.61,0.34,9.22
-3.63,0.35,9.20
-3.66,0.42,9.24
-3.64,0.47,9.19
-3.60,0.57,9.20
-3.63,0.65,9.19
-3.71,0.71,9.21
-3.67,0.81,9.24
-3.59,0.86,9.24
-3.65,0.92,9.19
-3.61,1.01,9.29
-3.58,1.01,9.21
-3.60,1.13,9.19
-3.64,1.21,9.25
-3.58,1.29,9.26
-3.58,1.33,9.22
-3.49,1.38,9.25
-3.53,1.53,9.26
-3.55,1.59,9.23
-3.54,1.60,9.24
-3.53,1.63,9.23
-3.45,1.69,9.24
-3.45,1.77,9.24
-3.44,1.86,9.22
-3.40,1.94,9.25
-3.41,1.98,9.26
-3.33,2.02,9.30
-3.31,2.13,9.21
-3.29,2.24,9.25
-3.30,2.18,9.23
-3.23,2.26,9.29
-3.27,2.37,9.27
-3.18,2.41,9.27
-3.20,2.46,9.31
-3.17,2.55,9.19
-3.08,2.60,9.28
-3.13,2.69,9.29
-3.04,2.77,9.28
-3.03,2.77,9.32
-2.90,2.87,9.29
-2.89,2.91,9.26
-2.88,2.95,9.25
-2.88,3.02,9.30
-2.80,3.03,9.31
-2.77,3.16,9.26
-2.77,3.15,9.22
-2.70,3.25,9.29
-2.64,3.22,9.24
-2.57,3.35,9.27
-2.51,3.39,9.29
